Order ID,Date,Channel / Type,Customer,Items Summary,Subtotal (PHP),VAT 12% (PHP),Delivery Fee (PHP),Grand Total (PHP),Payment Method,Payment Status,Order Status,Reference No.
ORD-20251020-01147-26C13,2025-10-20 20:17:37,ON_SITE,Ana Reyes,Grilled Seafood Platter x1; Crispy Seafood Basket x1,3080.00,369.60,0.00,3449.60,MAYA,PAID,COMPLETED,TXN-MAY-75995295
ORD-20251021-02466-00342,2025-10-21 13:32:22,ON_SITE,Clara Dizon,Seafood Bilao Feast x1; Seafood Cajun Boil x1,4250.00,510.00,0.00,4760.00,HYBRID (Cash + GCash),PAID,COMPLETED,TXN-HYB-75517299
ORD-20251021-01027-20DA6,2025-10-21 16:52:30,ON_SITE,Lisa Manoban,Crispy Seafood Basket x1,980.00,117.60,0.00,1097.60,GCASH,PAID,IN_PROCESS,TXN-GCA-86614249
ORD-20251021-02004-C144C,2025-10-21 18:40:17,ONLINE,Ana Reyes,Sweet & Chili Crab Bucket x1,1950.00,234.00,120.00,2304.00,HYBRID (Cash + GCash),PAID,COMPLETED,TXN-HYB-36872610
ORD-20251022-02072-CDD36,2025-10-22 11:43:58,ONLINE,Mark Bautista,Fresh Calamansi Juice Pitcher x1; Crispy Seafood Basket x1; Classic Seafood Paella x1,2910.00,349.20,100.00,3359.20,GCASH,PAID,COMPLETED,TXN-GCA-22207563
ORD-20251022-01160-F6B68,2025-10-22 13:50:45,ONLINE,Juan Tamad,Seafood Cajun Boil x1,1850.00,222.00,50.00,2122.00,GCASH,PAID,COMPLETED,TXN-GCA-99267121
ORD-20251022-00314-4F607,2025-10-22 14:36:48,ON_SITE,Katrina Halili,Seafood Cajun Boil x2; Seafood Bilao Feast x1; Grilled Seafood Platter x1,8200.00,984.00,0.00,9184.00,CASH,PAID,COMPLETED,TXN-CAS-94431946
ORD-20251022-04659-5A5DC,2025-10-22 14:59:12,ONLINE,Pedro Penduko,Seafood Cajun Boil x1,1850.00,222.00,120.00,2192.00,HYBRID (Cash + GCash),PAID,COMPLETED,TXN-HYB-62743444
ORD-20251022-04043-03EC5,2025-10-22 16:17:26,ONLINE,Juan Tamad,Crispy Seafood Basket x1,980.00,117.60,50.00,1147.60,GCASH,PAID,COMPLETED,TXN-GCA-58233473
ORD-20251022-03970-D112C,2025-10-22 18:16:03,ON_SITE,Ana Reyes,Grilled Seafood Platter x1,2100.00,252.00,0.00,2352.00,CASH,PAID,COMPLETED,TXN-CAS-59011056
ORD-20251023-02369-F31E0,2025-10-23 18:37:08,ON_SITE,Juan Tamad,Fresh Calamansi Juice Pitcher x1; Seafood Bilao Feast x1; Sweet & Chili Crab Bucket x1,4630.00,555.60,0.00,5185.60,CASH,PAID,COMPLETED,TXN-CAS-47763850
ORD-20251023-00928-DD54D,2025-10-23 19:29:14,ONLINE,Ana Reyes,Grilled Seafood Platter x1,2100.00,252.00,100.00,2452.00,SPLIT (Cash + GCash),PAID,COMPLETED,TXN-SPL-78488925
ORD-20251023-01648-44468,2025-10-23 19:31:14,ON_SITE,Ramon Magsaysay Jr.,Classic Seafood Paella x1,1650.00,198.00,0.00,1848.00,CASH,PAID,COMPLETED,TXN-CAS-57242143
ORD-20251023-01410-F20D2,2025-10-23 19:33:11,ONLINE,Pedro Penduko,Seafood Cajun Boil x1; Crispy Seafood Basket x1; Fresh Calamansi Juice Pitcher x1,3110.00,373.20,75.00,3558.20,MAYA,PAID,COMPLETED,TXN-MAY-47485961
ORD-20251023-03656-D7210,2025-10-23 21:34:40,ONLINE,Mark Bautista,Classic Seafood Paella x1,1650.00,198.00,60.00,1908.00,GCASH,PAID,COMPLETED,TXN-GCA-84416516
ORD-20251024-00862-F46BF,2025-10-24 13:09:52,ONLINE,Pedro Penduko,Crispy Seafood Basket x2,1960.00,235.20,120.00,2315.20,MAYA,PAID,IN_PROCESS,TXN-MAY-65438951
ORD-20251024-01976-3BEFA,2025-10-24 13:11:59,ONLINE,Lisa Manoban,Garlic Butter Prawns x2; Grilled Seafood Platter x3,8800.00,1056.00,60.00,9916.00,MAYA,PAID,COMPLETED,TXN-MAY-47330281
ORD-20251024-02374-82FDF,2025-10-24 17:03:55,ONLINE,Juan Tamad,Seafood Cajun Boil x1; Grilled Seafood Platter x3,8150.00,978.00,75.00,9203.00,HYBRID (Cash + GCash),PAID,COMPLETED,TXN-HYB-64849715
ORD-20251024-00545-D8C5F,2025-10-24 17:10:13,ONLINE,Lisa Manoban,Grilled Seafood Platter x1; Fresh Calamansi Juice Pitcher x1,2380.00,285.60,85.00,2750.60,SPLIT (Cash + GCash),PAID,COMPLETED,TXN-SPL-84825203
ORD-20251024-02696-80682,2025-10-24 18:05:19,ON_SITE,Sarah Geronimo,Garlic Butter Prawns x1; Crispy Seafood Basket x1,2230.00,267.60,0.00,2497.60,CASH,PAID,COMPLETED,TXN-CAS-40221963
ORD-20251025-02957-0C716,2025-10-25 11:41:35,ONLINE,Juan Tamad,Grilled Seafood Platter x1; Classic Seafood Paella x1,3750.00,450.00,100.00,4300.00,GCASH,PAID,COMPLETED,TXN-GCA-32340255
ORD-20251025-04504-8105E,2025-10-25 13:12:32,ON_SITE,Pedro Penduko,Fresh Calamansi Juice Pitcher x1; Garlic Butter Prawns x2; Seafood Bilao Feast x1,5180.00,621.60,0.00,5801.60,CASH,FAILED,CANCELLED,N/A
ORD-20251025-04210-1A4FC,2025-10-25 16:56:45,ONLINE,Ana Reyes,Seafood Bilao Feast x3; Garlic Butter Prawns x1,8450.00,1014.00,85.00,9549.00,MAYA,PAID,COMPLETED,TXN-MAY-28646360
ORD-20251026-00455-C66AB,2025-10-26 10:45:01,ON_SITE,Alden Richards,Garlic Butter Prawns x1,1250.00,150.00,0.00,1400.00,CASH,FAILED,CANCELLED,N/A
ORD-20251026-01879-34C76,2025-10-26 13:05:55,ON_SITE,Ferdinand Marcos,Classic Seafood Paella x1; Sweet & Chili Crab Bucket x1; Grilled Seafood Platter x1; Garlic Butter Prawns x1,6950.00,834.00,0.00,7784.00,GCASH,PAID,COMPLETED,TXN-GCA-36781547
ORD-20251026-00879-AC8D0,2025-10-26 15:21:59,ON_SITE,Bea Alonzo,Crispy Seafood Basket x1; Seafood Cajun Boil x1; Sweet & Chili Crab Bucket x1; Classic Seafood Paella x3,9730.00,1167.60,0.00,10897.60,GCASH,PAID,COMPLETED,TXN-GCA-15530171
ORD-20251026-03360-52B82,2025-10-26 19:17:54,ON_SITE,Ramon Magsaysay Jr.,Fresh Calamansi Juice Pitcher x1,280.00,33.60,0.00,313.60,GCASH,PAID,COMPLETED,TXN-GCA-17831616
ORD-20251026-02671-FA184,2025-10-26 20:21:38,ON_SITE,Clara Dizon,Grilled Seafood Platter x1; Garlic Butter Prawns x1,3350.00,402.00,0.00,3752.00,GCASH,PAID,COMPLETED,TXN-GCA-76361424
ORD-20251026-01126-0A5A1,2025-10-26 21:29:19,ON_SITE,Bea Alonzo,Seafood Cajun Boil x2,3700.00,444.00,0.00,4144.00,GCASH,PAID,COMPLETED,TXN-GCA-51663117
ORD-20251026-03335-C6F8B,2025-10-26 21:52:35,ON_SITE,Maria Clara Santos,Seafood Bilao Feast x1; Fresh Calamansi Juice Pitcher x3; Seafood Cajun Boil x1,5090.00,610.80,0.00,5700.80,GCASH,PAID,COMPLETED,TXN-GCA-63657767
ORD-20251026-03511-79473,2025-10-26 21:53:53,ON_SITE,Ferdinand Marcos,Sweet & Chili Crab Bucket x1,1950.00,234.00,0.00,2184.00,CASH,PAID,COMPLETED,TXN-CAS-98981180
ORD-20251027-01181-DB44D,2025-10-27 18:11:24,ON_SITE,Lisa Manoban,Seafood Bilao Feast x1; Garlic Butter Prawns x3; Classic Seafood Paella x1,7800.00,936.00,0.00,8736.00,CASH,PAID,COMPLETED,TXN-CAS-58108445
ORD-20251027-00391-44CCD,2025-10-27 18:27:03,ON_SITE,Joshua Garcia,Sweet & Chili Crab Bucket x1; Grilled Seafood Platter x1; Fresh Calamansi Juice Pitcher x1; Seafood Cajun Boil x1,6180.00,741.60,0.00,6921.60,GCASH,PAID,COMPLETED,TXN-GCA-83380575
ORD-20251027-00180-52870,2025-10-27 19:32:14,ON_SITE,Ana Reyes,Seafood Cajun Boil x1,1850.00,222.00,0.00,2072.00,HYBRID (Cash + GCash),PAID,COMPLETED,TXN-HYB-45827583
ORD-20251027-00942-770EF,2025-10-27 19:51:10,ON_SITE,Alden Richards,Grilled Seafood Platter x1; Seafood Bilao Feast x1,4500.00,540.00,0.00,5040.00,GCASH,PAID,COMPLETED,TXN-GCA-26729393
ORD-20251028-01579-FB4D9,2025-10-28 12:28:27,ON_SITE,Katrina Halili,Fresh Calamansi Juice Pitcher x1; Garlic Butter Prawns x1; Sweet & Chili Crab Bucket x1; Grilled Seafood Platter x2,7680.00,921.60,0.00,8601.60,GCASH,PAID,COMPLETED,TXN-GCA-81395128
ORD-20251028-04633-152BA,2025-10-28 20:13:47,ON_SITE,Ana Reyes,Seafood Cajun Boil x1; Grilled Seafood Platter x1,3950.00,474.00,0.00,4424.00,HYBRID (Cash + GCash),PAID,COMPLETED,TXN-HYB-31461997
ORD-20251028-03374-729D2,2025-10-28 21:50:30,ONLINE,Ana Reyes,Seafood Cajun Boil x1; Crispy Seafood Basket x1,2830.00,339.60,75.00,3244.60,CASH,PAID,COMPLETED,TXN-CAS-48138654
ORD-20251028-04922-6047F,2025-10-28 21:57:57,ON_SITE,Sarah Geronimo,Grilled Seafood Platter x2,4200.00,504.00,0.00,4704.00,GCASH,PAID,COMPLETED,TXN-GCA-90101526
ORD-20251029-03790-0632D,2025-10-29 11:48:42,ON_SITE,Katrina Halili,Crispy Seafood Basket x2; Garlic Butter Prawns x2,4460.00,535.20,0.00,4995.20,CASH,PAID,COMPLETED,TXN-CAS-30710766
ORD-20251029-03974-735F0,2025-10-29 19:33:05,ON_SITE,Joshua Garcia,Fresh Calamansi Juice Pitcher x1; Garlic Butter Prawns x1,1530.00,183.60,0.00,1713.60,GCASH,PAID,COMPLETED,TXN-GCA-53042189
ORD-20251030-02989-5096C,2025-10-30 14:53:44,ON_SITE,Carlos Mendoza,Fresh Calamansi Juice Pitcher x1; Grilled Seafood Platter x1,2380.00,285.60,0.00,2665.60,CASH,PAID,COMPLETED,TXN-CAS-84759083
ORD-20251030-03720-D72BD,2025-10-30 19:07:43,ONLINE,Clara Dizon,Sweet & Chili Crab Bucket x1; Crispy Seafood Basket x1; Grilled Seafood Platter x1; Classic Seafood Paella x1,6680.00,801.60,50.00,7531.60,GCASH,PAID,COMPLETED,TXN-GCA-26229391
ORD-20251030-02908-28CAC,2025-10-30 20:48:26,ON_SITE,Giselle Hernandez,Grilled Seafood Platter x2; Seafood Cajun Boil x2; Fresh Calamansi Juice Pitcher x1,8180.00,981.60,0.00,9161.60,HYBRID (Cash + GCash),PAID,COMPLETED,TXN-HYB-22677466
ORD-20251030-04487-93913,2025-10-30 21:18:52,ONLINE,Lisa Manoban,Grilled Seafood Platter x1,2100.00,252.00,85.00,2437.00,HYBRID (Cash + GCash),PAID,COMPLETED,TXN-HYB-11569341
ORD-20251030-03976-28E23,2025-10-30 21:25:23,ON_SITE,Carlos Mendoza,Fresh Calamansi Juice Pitcher x1,280.00,33.60,0.00,313.60,HYBRID (Cash + GCash),PAID,COMPLETED,TXN-HYB-52399298
ORD-20251031-04443-7B44A,2025-10-31 10:04:59,ON_SITE,Matteo Guidicelli,Garlic Butter Prawns x1; Fresh Calamansi Juice Pitcher x1,1530.00,183.60,0.00,1713.60,CASH,PAID,COMPLETED,TXN-CAS-59028144
ORD-20251031-02258-1E623,2025-10-31 10:38:01,ON_SITE,Ferdinand Marcos,Crispy Seafood Basket x1; Fresh Calamansi Juice Pitcher x2,1540.00,184.80,0.00,1724.80,GCASH,PENDING,CANCELLED,N/A
ORD-20251031-01271-80BEB,2025-10-31 11:50:51,ONLINE,Ana Reyes,Crispy Seafood Basket x2,1960.00,235.20,120.00,2315.20,MAYA,PENDING,IN_PROCESS,N/A
ORD-20251031-04665-165C1,2025-10-31 13:08:03,ON_SITE,Mark Bautista,Garlic Butter Prawns x1,1250.00,150.00,0.00,1400.00,CASH,PAID,COMPLETED,TXN-CAS-60346433
ORD-20251031-04201-F17C5,2025-10-31 13:18:25,ONLINE,Pedro Penduko,Garlic Butter Prawns x1; Crispy Seafood Basket x2,3210.00,385.20,50.00,3645.20,GCASH,FAILED,CANCELLED,N/A
ORD-20251031-04757-31178,2025-10-31 13:19:56,ON_SITE,Mark Bautista,Sweet & Chili Crab Bucket x1; Garlic Butter Prawns x1,3200.00,384.00,0.00,3584.00,HYBRID (Cash + GCash),PAID,COMPLETED,TXN-HYB-79215055
ORD-20251031-02723-A53C4,2025-10-31 17:49:57,ON_SITE,Juan Tamad,Seafood Cajun Boil x2; Garlic Butter Prawns x1; Grilled Seafood Platter x3; Classic Seafood Paella x1,12900.00,1548.00,0.00,14448.00,CASH,PAID,COMPLETED,TXN-CAS-42610249
ORD-20251031-00808-EB2FD,2025-10-31 18:26:36,ON_SITE,Clara Dizon,Fresh Calamansi Juice Pitcher x1; Sweet & Chili Crab Bucket x1,2230.00,267.60,0.00,2497.60,SPLIT (Cash + GCash),PAID,COMPLETED,TXN-SPL-90783695
ORD-20251031-01909-7387E,2025-10-31 19:46:22,ONLINE,Mark Bautista,Garlic Butter Prawns x1; Sweet & Chili Crab Bucket x2; Seafood Cajun Boil x1,7000.00,840.00,85.00,7925.00,CASH,PAID,COMPLETED,TXN-CAS-48756403
ORD-20251031-04834-959CB,2025-10-31 20:06:13,ON_SITE,Juan Tamad,Crispy Seafood Basket x1,980.00,117.60,0.00,1097.60,SPLIT (Cash + GCash),PAID,COMPLETED,TXN-SPL-89754323
ORD-20251101-01218-AEACE,2025-11-01 10:39:30,ONLINE,Mark Bautista,Seafood Cajun Boil x1; Seafood Bilao Feast x1; Sweet & Chili Crab Bucket x2; Garlic Butter Prawns x1,9400.00,1128.00,85.00,10613.00,CASH,PAID,COMPLETED,TXN-CAS-51482845
ORD-20251101-00982-72A2B,2025-11-01 19:19:23,ON_SITE,Pedro Penduko,Classic Seafood Paella x1; Garlic Butter Prawns x1,2900.00,348.00,0.00,3248.00,CASH,PAID,COMPLETED,TXN-CAS-81521254
ORD-20251101-00128-9083D,2025-11-01 21:58:19,ONLINE,Lisa Manoban,Seafood Bilao Feast x2,4800.00,576.00,60.00,5436.00,HYBRID (Cash + GCash),PAID,COMPLETED,TXN-HYB-15102700
ORD-20251102-00582-B74AD,2025-11-02 14:12:20,ON_SITE,Joshua Garcia,Fresh Calamansi Juice Pitcher x1; Seafood Cajun Boil x2,3980.00,477.60,0.00,4457.60,GCASH,PAID,COMPLETED,TXN-GCA-34742416
ORD-20251102-04812-32D0E,2025-11-02 17:39:44,ONLINE,Pedro Penduko,Classic Seafood Paella x2; Crispy Seafood Basket x1,4280.00,513.60,85.00,4878.60,GCASH,PENDING,IN_PROCESS,N/A
ORD-20251102-04597-9F17D,2025-11-02 18:39:31,ON_SITE,Marian Rivera,Crispy Seafood Basket x3,2940.00,352.80,0.00,3292.80,HYBRID (Cash + GCash),PAID,COMPLETED,TXN-HYB-59775282
ORD-20251102-03398-4ADFC,2025-11-02 19:04:59,ONLINE,Clara Dizon,Garlic Butter Prawns x1,1250.00,150.00,60.00,1460.00,GCASH,PAID,COMPLETED,TXN-GCA-85162245
ORD-20251102-00629-50D14,2025-11-02 19:05:44,ONLINE,Lisa Manoban,Grilled Seafood Platter x1,2100.00,252.00,120.00,2472.00,GCASH,PAID,COMPLETED,TXN-GCA-47589631
ORD-20251102-04822-78F13,2025-11-02 19:19:00,ONLINE,Ana Reyes,Sweet & Chili Crab Bucket x1; Seafood Cajun Boil x1; Classic Seafood Paella x1,5450.00,654.00,120.00,6224.00,GCASH,PAID,COMPLETED,TXN-GCA-61328818
ORD-20251103-02505-91D95,2025-11-03 12:57:10,ONLINE,Ana Reyes,Grilled Seafood Platter x1; Garlic Butter Prawns x1,3350.00,402.00,120.00,3872.00,GCASH,PAID,IN_PROCESS,TXN-GCA-24684504
ORD-20251103-04986-50612,2025-11-03 13:31:46,ONLINE,Lisa Manoban,Fresh Calamansi Juice Pitcher x1; Crispy Seafood Basket x1,1260.00,151.20,85.00,1496.20,MAYA,PAID,COMPLETED,TXN-MAY-23606310
ORD-20251103-02787-D67C9,2025-11-03 14:13:54,ON_SITE,Juan Tamad,Grilled Seafood Platter x2; Fresh Calamansi Juice Pitcher x1,4480.00,537.60,0.00,5017.60,SPLIT (Cash + GCash),PAID,COMPLETED,TXN-SPL-70886297
ORD-20251103-01424-15E15,2025-11-03 16:19:59,ON_SITE,Kathryn Bernardo,Grilled Seafood Platter x1,2100.00,252.00,0.00,2352.00,CASH,PAID,COMPLETED,TXN-CAS-62258514
ORD-20251103-00890-DCFE9,2025-11-03 17:33:28,ONLINE,Mark Bautista,Garlic Butter Prawns x2; Fresh Calamansi Juice Pitcher x1,2780.00,333.60,85.00,3198.60,GCASH,PAID,COMPLETED,TXN-GCA-89796981
ORD-20251103-00711-99471,2025-11-03 17:34:00,ONLINE,Pedro Penduko,Crispy Seafood Basket x1; Sweet & Chili Crab Bucket x1; Classic Seafood Paella x1,4580.00,549.60,60.00,5189.60,GCASH,PAID,COMPLETED,TXN-GCA-44264862
ORD-20251103-00137-D61CC,2025-11-03 17:37:06,ONLINE,Clara Dizon,Sweet & Chili Crab Bucket x1,1950.00,234.00,85.00,2269.00,MAYA,PAID,COMPLETED,TXN-MAY-38634286
ORD-20251103-02288-B39DE,2025-11-03 17:50:51,ONLINE,Mark Bautista,Classic Seafood Paella x1,1650.00,198.00,100.00,1948.00,GCASH,PAID,COMPLETED,TXN-GCA-80902599
ORD-20251103-02784-05017,2025-11-03 18:09:28,ON_SITE,Joshua Garcia,Grilled Seafood Platter x1,2100.00,252.00,0.00,2352.00,CASH,PAID,COMPLETED,TXN-CAS-92836090
ORD-20251104-01307-575C4,2025-11-04 10:43:05,ON_SITE,Ramon Magsaysay Jr.,Seafood Bilao Feast x1; Grilled Seafood Platter x1,4500.00,540.00,0.00,5040.00,HYBRID (Cash + GCash),FAILED,CANCELLED,N/A
ORD-20251104-04390-56CFD,2025-11-04 19:49:16,ON_SITE,Lisa Manoban,Fresh Calamansi Juice Pitcher x1; Crispy Seafood Basket x1; Classic Seafood Paella x1,2910.00,349.20,0.00,3259.20,CASH,PAID,COMPLETED,TXN-CAS-79055066
ORD-20251105-02461-082AC,2025-11-05 13:24:29,ON_SITE,Kathryn Bernardo,Seafood Cajun Boil x2; Grilled Seafood Platter x2; Sweet & Chili Crab Bucket x1,9850.00,1182.00,0.00,11032.00,GCASH,PAID,COMPLETED,TXN-GCA-49573325
ORD-20251106-04508-2438A,2025-11-06 11:43:14,ON_SITE,Juan Tamad,Seafood Bilao Feast x1,2400.00,288.00,0.00,2688.00,SPLIT (Cash + GCash),PAID,COMPLETED,TXN-SPL-40809110
ORD-20251106-00915-A361B,2025-11-06 12:19:20,ON_SITE,Joshua Garcia,Seafood Cajun Boil x1; Seafood Bilao Feast x1,4250.00,510.00,0.00,4760.00,HYBRID (Cash + GCash),PAID,COMPLETED,TXN-HYB-10391411
ORD-20251106-02670-83345,2025-11-06 12:26:28,ONLINE,Juan Tamad,Sweet & Chili Crab Bucket x2; Fresh Calamansi Juice Pitcher x1; Classic Seafood Paella x1,5830.00,699.60,85.00,6614.60,CASH,PAID,COMPLETED,TXN-CAS-91089575
ORD-20251106-02487-D186F,2025-11-06 14:10:37,ONLINE,Mark Bautista,Seafood Cajun Boil x1; Sweet & Chili Crab Bucket x1; Fresh Calamansi Juice Pitcher x1; Crispy Seafood Basket x1,5060.00,607.20,120.00,5787.20,MAYA,PAID,COMPLETED,TXN-MAY-69551709
ORD-20251106-01984-97B1E,2025-11-06 16:18:35,ONLINE,Juan Tamad,Grilled Seafood Platter x1; Fresh Calamansi Juice Pitcher x2,2660.00,319.20,85.00,3064.20,GCASH,PAID,COMPLETED,TXN-GCA-77176727
ORD-20251106-00556-0687B,2025-11-06 18:52:34,ON_SITE,Mark Bautista,Classic Seafood Paella x1,1650.00,198.00,0.00,1848.00,CASH,PAID,COMPLETED,TXN-CAS-83366125
ORD-20251106-02078-C1942,2025-11-06 21:08:24,ON_SITE,Ana Reyes,Fresh Calamansi Juice Pitcher x2; Seafood Bilao Feast x2,5360.00,643.20,0.00,6003.20,CASH,PAID,COMPLETED,TXN-CAS-57318299
ORD-20251106-00279-C0D02,2025-11-06 21:14:25,ON_SITE,Ana Reyes,Garlic Butter Prawns x1; Grilled Seafood Platter x1,3350.00,402.00,0.00,3752.00,GCASH,PENDING,CANCELLED,N/A
ORD-20251107-00516-30153,2025-11-07 11:43:18,ONLINE,Pedro Penduko,Sweet & Chili Crab Bucket x1,1950.00,234.00,75.00,2259.00,GCASH,PAID,COMPLETED,TXN-GCA-56661611
ORD-20251107-00207-64B36,2025-11-07 12:45:00,ON_SITE,Joshua Garcia,Grilled Seafood Platter x1; Garlic Butter Prawns x1; Crispy Seafood Basket x2; Fresh Calamansi Juice Pitcher x1,5590.00,670.80,0.00,6260.80,SPLIT (Cash + GCash),PAID,COMPLETED,TXN-SPL-41174210
ORD-20251107-02416-55111,2025-11-07 16:30:25,ONLINE,Ana Reyes,Grilled Seafood Platter x1; Seafood Cajun Boil x1,3950.00,474.00,120.00,4544.00,SPLIT (Cash + GCash),PAID,COMPLETED,TXN-SPL-88114228
ORD-20251107-00199-A297F,2025-11-07 16:31:44,ONLINE,Ana Reyes,Crispy Seafood Basket x1; Grilled Seafood Platter x1,3080.00,369.60,100.00,3549.60,GCASH,PAID,COMPLETED,TXN-GCA-64044886
ORD-20251107-04410-8E0CC,2025-11-07 21:16:43,ON_SITE,Katrina Halili,Crispy Seafood Basket x1; Fresh Calamansi Juice Pitcher x1; Sweet & Chili Crab Bucket x1,3210.00,385.20,0.00,3595.20,GCASH,PAID,COMPLETED,TXN-GCA-77526723
ORD-20251108-01983-FA098,2025-11-08 11:00:01,ON_SITE,Marian Rivera,Grilled Seafood Platter x1,2100.00,252.00,0.00,2352.00,GCASH,PAID,COMPLETED,TXN-GCA-23320226
ORD-20251108-01903-F2220,2025-11-08 18:43:47,ON_SITE,Ramon Magsaysay Jr.,Seafood Bilao Feast x2,4800.00,576.00,0.00,5376.00,GCASH,PAID,COMPLETED,TXN-GCA-77943672
ORD-20251109-03112-DC18D,2025-11-09 11:40:47,ONLINE,Pedro Penduko,Classic Seafood Paella x2; Sweet & Chili Crab Bucket x1; Crispy Seafood Basket x1,6230.00,747.60,100.00,7077.60,MAYA,PAID,COMPLETED,TXN-MAY-88803949
ORD-20251109-04715-C572F,2025-11-09 21:04:37,ON_SITE,Dingdong Dantes,Fresh Calamansi Juice Pitcher x2; Grilled Seafood Platter x2,4760.00,571.20,0.00,5331.20,GCASH,PAID,COMPLETED,TXN-GCA-22344517
ORD-20251110-04857-A2642,2025-11-10 10:37:05,ON_SITE,Matteo Guidicelli,Classic Seafood Paella x1; Fresh Calamansi Juice Pitcher x1; Garlic Butter Prawns x1,3180.00,381.60,0.00,3561.60,MAYA,PAID,COMPLETED,TXN-MAY-50600918
ORD-20251110-02224-513B3,2025-11-10 12:34:30,ON_SITE,Dindo Dela Cruz,Sweet & Chili Crab Bucket x1; Seafood Cajun Boil x2; Seafood Bilao Feast x1,8050.00,966.00,0.00,9016.00,SPLIT (Cash + GCash),PAID,COMPLETED,TXN-SPL-15320527
ORD-20251110-00491-07A81,2025-11-10 12:59:11,ONLINE,Mark Bautista,Crispy Seafood Basket x1,980.00,117.60,60.00,1157.60,MAYA,PAID,COMPLETED,TXN-MAY-30486816
ORD-20251110-02568-E6B41,2025-11-10 18:58:58,ONLINE,Juan Tamad,Sweet & Chili Crab Bucket x1,1950.00,234.00,60.00,2244.00,MAYA,PAID,COMPLETED,TXN-MAY-70622778
ORD-20251111-04590-2B470,2025-11-11 10:20:42,ON_SITE,Giselle Hernandez,Sweet & Chili Crab Bucket x1; Classic Seafood Paella x1,3600.00,432.00,0.00,4032.00,GCASH,PAID,COMPLETED,TXN-GCA-74200891
ORD-20251111-01244-6F620,2025-11-11 11:15:05,ONLINE,Clara Dizon,Classic Seafood Paella x1,1650.00,198.00,100.00,1948.00,HYBRID (Cash + GCash),PAID,COMPLETED,TXN-HYB-85505180
ORD-20251111-02395-68928,2025-11-11 15:56:20,ON_SITE,Giselle Hernandez,Fresh Calamansi Juice Pitcher x1; Classic Seafood Paella x1; Garlic Butter Prawns x2; Crispy Seafood Basket x1,5410.00,649.20,0.00,6059.20,GCASH,REFUNDED,CANCELLED,N/A
ORD-20251111-04485-41FDA,2025-11-11 18:30:47,ON_SITE,Dingdong Dantes,Classic Seafood Paella x1; Crispy Seafood Basket x1,2630.00,315.60,0.00,2945.60,SPLIT (Cash + GCash),PAID,COMPLETED,TXN-SPL-71514682
ORD-20251111-04860-BFC5F,2025-11-11 18:47:03,ON_SITE,Marian Rivera,Classic Seafood Paella x3,4950.00,594.00,0.00,5544.00,GCASH,PAID,COMPLETED,TXN-GCA-78307896
ORD-20251112-01422-AC829,2025-11-12 12:56:19,ON_SITE,Lisa Manoban,Fresh Calamansi Juice Pitcher x2; Classic Seafood Paella x1,2210.00,265.20,0.00,2475.20,GCASH,PAID,COMPLETED,TXN-GCA-23820388
ORD-20251112-01065-A0923,2025-11-12 13:45:05,ON_SITE,Daniel Padilla,Seafood Bilao Feast x3; Classic Seafood Paella x1; Fresh Calamansi Juice Pitcher x2,9410.00,1129.20,0.00,10539.20,GCASH,PAID,COMPLETED,TXN-GCA-90021728
ORD-20251112-01572-85084,2025-11-12 16:35:16,ON_SITE,Alden Richards,Seafood Cajun Boil x1; Classic Seafood Paella x1,3500.00,420.00,0.00,3920.00,GCASH,PAID,COMPLETED,TXN-GCA-62668029
ORD-20251112-00292-8D305,2025-11-12 17:36:04,ON_SITE,Daniel Padilla,Classic Seafood Paella x1,1650.00,198.00,0.00,1848.00,GCASH,PAID,COMPLETED,TXN-GCA-52743415
ORD-20251112-03505-EACC3,2025-11-12 19:04:53,ONLINE,Lisa Manoban,Classic Seafood Paella x3; Garlic Butter Prawns x2,7450.00,894.00,120.00,8464.00,GCASH,PAID,COMPLETED,TXN-GCA-16874583
ORD-20251113-03826-BC7BA,2025-11-13 13:27:09,ONLINE,Mark Bautista,Fresh Calamansi Juice Pitcher x1; Grilled Seafood Platter x1,2380.00,285.60,60.00,2725.60,HYBRID (Cash + GCash),PAID,COMPLETED,TXN-HYB-57451121
ORD-20251113-00045-164DF,2025-11-13 16:47:17,ONLINE,Pedro Penduko,Grilled Seafood Platter x1,2100.00,252.00,100.00,2452.00,HYBRID (Cash + GCash),PAID,COMPLETED,TXN-HYB-73262051
ORD-20251113-03328-C3076,2025-11-13 18:22:59,ONLINE,Juan Tamad,Seafood Bilao Feast x1,2400.00,288.00,120.00,2808.00,CASH,PAID,COMPLETED,TXN-CAS-72646222
ORD-20251113-01023-54707,2025-11-13 19:48:20,ON_SITE,Ferdinand Marcos,Fresh Calamansi Juice Pitcher x2; Classic Seafood Paella x1; Crispy Seafood Basket x2; Seafood Bilao Feast x1,6570.00,788.40,0.00,7358.40,HYBRID (Cash + GCash),PAID,COMPLETED,TXN-HYB-81983026
ORD-20251113-02534-745E3,2025-11-13 20:15:21,ON_SITE,Alden Richards,Garlic Butter Prawns x1,1250.00,150.00,0.00,1400.00,CASH,PAID,COMPLETED,TXN-CAS-17798693
ORD-20251113-03019-F0E30,2025-11-13 21:00:19,ON_SITE,Marian Rivera,Seafood Bilao Feast x1; Fresh Calamansi Juice Pitcher x1; Classic Seafood Paella x1; Garlic Butter Prawns x1,5580.00,669.60,0.00,6249.60,HYBRID (Cash + GCash),PENDING,IN_PROCESS,N/A
